X,CH1,CH2,
Second,Volt,Volt,
-2.00200e-01,1.12e-01,-1.60e-01,
-2.00100e-01,1.32e-01,-7.99e-02,
-2.00000e-01,1.28e-01,-7.99e-02,
-1.99900e-01,1.24e-01,-1.60e-01,
-1.99800e-01,1.24e-01,0.00e+00,
-1.99700e-01,1.20e-01,-1.80e-01,
-1.99600e-01,1.20e-01,2.00e-02,
-1.99500e-01,1.12e-01,-1.60e-01,
-1.99400e-01,1.12e-01,2.00e-02,
-1.99300e-01,1.08e-01,-1.40e-01,
-1.99200e-01,1.12e-01,6.00e-02,
-1.99100e-01,1.12e-01,-1.20e-01,
-1.99000e-01,1.12e-01,2.00e-02,
-1.98900e-01,1.08e-01,-7.99e-02,
-1.98800e-01,1.08e-01,2.00e-02,
-1.98700e-01,1.04e-01,-1.00e-01,
-1.98600e-01,1.04e-01,-6.00e-02,
-1.98500e-01,1.04e-01,-7.99e-02,
-1.98400e-01,1.04e-01,-7.99e-02,
-1.98300e-01,9.60e-02,-6.00e-02,
-1.98200e-01,1.04e-01,-1.20e-01,
-1.98100e-01,9.60e-02,-7.99e-02,
-1.98000e-01,9.60e-02,-1.60e-01,
-1.97900e-01,8.79e-02,-6.00e-02,
-1.97800e-01,9.20e-02,-1.60e-01,
-1.97700e-01,8.40e-02,-6.00e-02,
-1.97600e-01,7.99e-02,-1.80e-01,
-1.97500e-01,8.79e-02,-2.00e-02,
-1.97400e-01,7.20e-02,-1.20e-01,
-1.97300e-01,7.99e-02,-6.00e-02,
-1.97200e-01,6.40e-02,-7.99e-02,
-1.97100e-01,7.59e-02,-7.99e-02,
-1.97000e-01,6.80e-02,-6.00e-02,
-1.96900e-01,7.20e-02,-1.00e-01,
-1.96800e-01,6.80e-02,-2.00e-02,
-1.96700e-01,6.80e-02,-1.00e-01,
-1.96600e-01,6.40e-02,-2.00e-02,
-1.96500e-01,6.40e-02,-1.00e-01,
-1.96400e-01,6.40e-02,-2.00e-02,
-1.96300e-01,6.40e-02,-1.00e-01,
-1.96200e-01,6.40e-02,-2.00e-02,
-1.96100e-01,5.60e-02,-7.99e-02,
-1.96000e-01,6.80e-02,-6.00e-02,
-1.95900e-01,4.80e-02,-6.00e-02,
-1.95800e-01,6.40e-02,-6.00e-02,
-1.95700e-01,4.80e-02,-2.00e-02,
-1.95600e-01,6.40e-02,-7.99e-02,
-1.95500e-01,4.80e-02,-7.99e-02,
-1.95400e-01,6.00e-02,-1.00e-01,
-1.95300e-01,4.00e-02,-7.99e-02,
-1.95200e-01,5.60e-02,-6.00e-02,
-1.95100e-01,4.00e-02,-6.00e-02,
-1.95000e-01,4.80e-02,0.00e+00,
-1.94900e-01,4.40e-02,-2.00e-02,
-1.94800e-01,3.20e-02,2.00e-02,
-1.94700e-01,4.80e-02,-7.99e-02,
-1.94600e-01,2.40e-02,0.00e+00,
-1.94500e-01,4.40e-02,-1.20e-01,
-1.94400e-01,1.60e-02,-1.00e-01,
-1.94300e-01,4.00e-02,-1.20e-01,
-1.94200e-01,3.20e-02,-1.20e-01,
-1.94100e-01,3.20e-02,-1.00e-01,
-1.94000e-01,3.20e-02,-2.00e-01,
-1.93900e-01,1.60e-02,-6.00e-02,
-1.93800e-01,2.40e-02,-2.60e-01,
-1.93700e-01,1.20e-02,-2.00e-02,
-1.93600e-01,1.60e-02,-2.80e-01,
-1.93500e-01,8.00e-03,-2.00e-02,
-1.93400e-01,4.00e-03,-2.40e-01,
-1.93300e-01,4.00e-03,-2.00e-02,
-1.93200e-01,-8.00e-03,-1.20e-01,
-1.93100e-01,0.00e+00,-1.00e-01,
-1.93000e-01,-4.00e-03,-2.00e-02,
-1.92900e-01,0.00e+00,-1.80e-01,
-1.92800e-01,-8.00e-03,7.99e-02,
-1.92700e-01,0.00e+00,-2.00e-01,
-1.92600e-01,-4.00e-03,1.00e-01,
-1.92500e-01,-1.60e-02,-2.40e-01,
-1.92400e-01,0.00e+00,7.99e-02,
-1.92300e-01,-1.60e-02,-2.20e-01,
-1.92200e-01,4.00e-03,0.00e+00,
-1.92100e-01,-1.60e-02,-1.20e-01,
-1.92000e-01,-8.00e-03,-7.99e-02,
-1.91900e-01,-8.00e-03,-6.00e-02,
-1.91800e-01,-1.60e-02,-1.40e-01,
-1.91700e-01,-1.60e-02,0.00e+00,
-1.91600e-01,-2.40e-02,-1.60e-01,
-1.91500e-01,-2.00e-02,4.00e-02,
-1.91400e-01,-2.80e-02,-1.40e-01,
-1.91300e-01,-2.40e-02,2.00e-02,
-1.91200e-01,-3.20e-02,-1.20e-01,
-1.91100e-01,-2.40e-02,2.00e-02,
-1.91000e-01,-2.80e-02,-1.20e-01,
-1.90900e-01,-2.80e-02,2.00e-02,
-1.90800e-01,-2.80e-02,-7.99e-02,
-1.90700e-01,-2.80e-02,0.00e+00,
-1.90600e-01,-3.60e-02,-7.99e-02,
-1.90500e-01,-3.60e-02,-7.99e-02,
-1.90400e-01,-4.00e-02,-1.00e-01,
-1.90300e-01,-3.20e-02,-1.20e-01,
-1.90200e-01,-4.00e-02,-7.99e-02,
-1.90100e-01,-3.60e-02,-1.60e-01,
-1.90000e-01,-4.80e-02,-6.00e-02,
-1.89900e-01,-4.40e-02,-1.60e-01,
-1.89800e-01,-5.20e-02,-6.00e-02,
-1.89700e-01,-4.80e-02,-1.60e-01,
-1.89600e-01,-4.80e-02,-6.00e-02,
-1.89500e-01,-6.00e-02,-1.80e-01,
-1.89400e-01,-5.60e-02,-7.99e-02,
-1.89300e-01,-7.20e-02,-1.20e-01,
-1.89200e-01,-6.00e-02,-7.99e-02,
-1.89100e-01,-7.59e-02,-7.99e-02,
-1.89000e-01,-6.00e-02,-1.00e-01,
-1.88900e-01,-7.20e-02,-7.99e-02,
-1.88800e-01,-6.80e-02,-1.20e-01,
-1.88700e-01,-7.59e-02,-6.00e-02,
-1.88600e-01,-7.59e-02,-1.20e-01,
-1.88500e-01,-7.99e-02,-2.00e-02,
-1.88400e-01,-7.20e-02,-1.00e-01,
-1.88300e-01,-7.59e-02,-6.00e-02,
-1.88200e-01,-7.99e-02,-7.99e-02,
-1.88100e-01,-7.59e-02,-2.00e-02,
-1.88000e-01,-7.99e-02,-6.00e-02,
-1.87900e-01,-7.59e-02,-6.00e-02,
-1.87800e-01,-9.20e-02,-6.00e-02,
-1.87700e-01,-7.59e-02,-1.00e-01,
-1.87600e-01,-8.40e-02,-7.99e-02,
-1.87500e-01,-7.59e-02,-1.00e-01,
-1.87400e-01,-9.20e-02,-7.99e-02,
-1.87300e-01,-8.40e-02,-7.99e-02,
-1.87200e-01,-1.00e-01,-6.00e-02,
-1.87100e-01,-8.79e-02,-2.00e-02,
-1.87000e-01,-1.00e-01,-2.00e-02,
-1.86900e-01,-1.00e-01,0.00e+00,
-1.86800e-01,-9.20e-02,-7.99e-02,
-1.86700e-01,-1.08e-01,0.00e+00,
-1.86600e-01,-9.20e-02,-1.20e-01,
-1.86500e-01,-1.16e-01,-2.00e-02,
-1.86400e-01,-9.20e-02,-1.20e-01,
-1.86300e-01,-1.12e-01,-1.00e-01,
-1.86200e-01,-1.00e-01,-1.20e-01,
-1.86100e-01,-1.08e-01,-1.60e-01,
-1.86000e-01,-1.12e-01,-1.00e-01,
-1.85900e-01,-1.04e-01,-2.20e-01,
-1.85800e-01,-1.20e-01,-6.00e-02,
-1.85700e-01,-1.12e-01,-2.60e-01,
-1.85600e-01,-1.24e-01,-2.00e-02,
-1.85500e-01,-1.24e-01,-2.60e-01,
-1.85400e-01,-1.28e-01,-2.00e-02,
-1.85300e-01,-1.32e-01,-2.00e-01,
-1.85200e-01,-1.40e-01,-6.00e-02,
-1.85100e-01,-1.36e-01,-1.00e-01,
-1.85000e-01,-1.36e-01,-1.40e-01,
-1.84900e-01,-1.40e-01,2.00e-02,
-1.84800e-01,-1.36e-01,-2.00e-01,
-1.84700e-01,-1.44e-01,1.00e-01,
-1.84600e-01,-1.36e-01,-2.20e-01,
-1.84500e-01,-1.40e-01,1.20e-01,
-1.84400e-01,-1.44e-01,-2.20e-01,
-1.84300e-01,-1.32e-01,6.00e-02,
-1.84200e-01,-1.48e-01,-1.80e-01,
-1.84100e-01,-1.32e-01,-2.00e-02,
-1.84000e-01,-1.40e-01,-1.00e-01,
-1.83900e-01,-1.40e-01,-1.00e-01,
-1.83800e-01,-1.40e-01,-2.00e-02,
-1.83700e-01,-1.48e-01,-1.40e-01,
-1.83600e-01,-1.40e-01,0.00e+00,
-1.83500e-01,-1.56e-01,-1.60e-01,
-1.83400e-01,-1.40e-01,2.00e-02,
-1.83300e-01,-1.56e-01,-1.40e-01,
-1.83200e-01,-1.48e-01,2.00e-02,
-1.83100e-01,-1.64e-01,-1.20e-01,
-1.83000e-01,-1.52e-01,2.00e-02,
-1.82900e-01,-1.56e-01,-1.20e-01,
-1.82800e-01,-1.56e-01,0.00e+00,
-1.82700e-01,-1.56e-01,-1.00e-01,
-1.82600e-01,-1.64e-01,-2.00e-02,
-1.82500e-01,-1.60e-01,-7.99e-02,
-1.82400e-01,-1.56e-01,-7.99e-02,
-1.82300e-01,-1.60e-01,-7.99e-02,
-1.82200e-01,-1.56e-01,-1.20e-01,
-1.82100e-01,-1.64e-01,-7.99e-02,
-1.82000e-01,-1.56e-01,-1.40e-01,
-1.81900e-01,-1.68e-01,-6.00e-02,
-1.81800e-01,-1.64e-01,-1.60e-01,
-1.81700e-01,-1.68e-01,-2.00e-02,
-1.81600e-01,-1.72e-01,-1.40e-01,
-1.81500e-01,-1.72e-01,-2.00e-02,
-1.81400e-01,-1.76e-01,-1.40e-01,
-1.81300e-01,-1.72e-01,-6.00e-02,
-1.81200e-01,-1.84e-01,-1.20e-01,
-1.81100e-01,-1.76e-01,-1.00e-01,
-1.81000e-01,-1.84e-01,-7.99e-02,
-1.80900e-01,-1.76e-01,-7.99e-02,
-1.80800e-01,-1.80e-01,-2.00e-02,
-1.80700e-01,-1.80e-01,-1.00e-01,
-1.80600e-01,-1.80e-01,-2.00e-02,
-1.80500e-01,-1.80e-01,-1.00e-01,
-1.80400e-01,-1.84e-01,-2.00e-02,
-1.80300e-01,-1.80e-01,-1.20e-01,
-1.80200e-01,-1.80e-01,-6.00e-02,
-1.80100e-01,-1.80e-01,-1.00e-01,
-1.80000e-01,-1.72e-01,-1.00e-01,
-1.79900e-01,-1.84e-01,-7.99e-02,
-1.79800e-01,-1.76e-01,-7.99e-02,
-1.79700e-01,-1.88e-01,-6.00e-02,
-1.79600e-01,-1.72e-01,-7.99e-02,
-1.79500e-01,-1.84e-01,-6.00e-02,
-1.79400e-01,-1.76e-01,-6.00e-02,
-1.79300e-01,-1.88e-01,-6.00e-02,
-1.79200e-01,-1.80e-01,-6.00e-02,
-1.79100e-01,-1.92e-01,-7.99e-02,
-1.79000e-01,-1.84e-01,-2.00e-02,
-1.78900e-01,-1.84e-01,-7.99e-02,
-1.78800e-01,-1.88e-01,0.00e+00,
-1.78700e-01,-1.80e-01,-7.99e-02,
-1.78600e-01,-1.92e-01,0.00e+00,
-1.78500e-01,-1.80e-01,-1.20e-01,
-1.78400e-01,-2.00e-01,-6.00e-02,
-1.78300e-01,-1.80e-01,-1.20e-01,
-1.78200e-01,-1.92e-01,-1.00e-01,
-1.78100e-01,-1.84e-01,-1.20e-01,
-1.78000e-01,-1.88e-01,-1.80e-01,
-1.77900e-01,-1.92e-01,-7.99e-02,
-1.77800e-01,-1.84e-01,-2.40e-01,
-1.77700e-01,-2.00e-01,-6.00e-02,
-1.77600e-01,-1.92e-01,-2.80e-01,
-1.77500e-01,-1.96e-01,0.00e+00,
-1.77400e-01,-1.92e-01,-2.60e-01,
-1.77300e-01,-2.00e-01,-2.00e-02,
-1.77200e-01,-2.00e-01,-1.80e-01,
-1.77100e-01,-2.04e-01,-6.00e-02,
-1.77000e-01,-2.08e-01,-2.00e-02,
-1.76900e-01,-2.08e-01,-1.20e-01,
-1.76800e-01,-2.04e-01,6.00e-02,
-1.76700e-01,-2.00e-01,-1.80e-01,
-1.76600e-01,-2.08e-01,1.40e-01,
-1.76500e-01,-2.04e-01,-2.00e-01,
-1.76400e-01,-2.00e-01,1.00e-01,
-1.76300e-01,-2.08e-01,-2.20e-01,
-1.76200e-01,-1.88e-01,2.00e-02,
-1.76100e-01,-2.08e-01,-1.60e-01,
-1.76000e-01,-1.88e-01,-2.00e-02,
-1.75900e-01,-2.00e-01,-7.99e-02,
-1.75800e-01,-2.00e-01,-7.99e-02,
-1.75700e-01,-2.00e-01,0.00e+00,
-1.75600e-01,-2.04e-01,-1.60e-01,
-1.75500e-01,-1.88e-01,0.00e+00,
-1.75400e-01,-2.04e-01,-1.60e-01,
-1.75300e-01,-1.88e-01,2.00e-02,
-1.75200e-01,-2.08e-01,-1.20e-01,
-1.75100e-01,-1.96e-01,2.00e-02,
-1.75000e-01,-2.04e-01,-1.20e-01,
-1.74900e-01,-2.00e-01,-2.00e-02,
-1.74800e-01,-2.00e-01,-1.20e-01,
-1.74700e-01,-1.96e-01,2.00e-02,
-1.74600e-01,-1.96e-01,-7.99e-02,
-1.74500e-01,-2.00e-01,0.00e+00,
-1.74400e-01,-2.00e-01,-7.99e-02,
-1.74300e-01,-1.92e-01,-7.99e-02,
-1.74200e-01,-1.96e-01,-7.99e-02,
-1.74100e-01,-1.92e-01,-1.20e-01,
-1.74000e-01,-2.00e-01,-6.00e-02,
-1.73900e-01,-1.92e-01,-1.40e-01,
-1.73800e-01,-2.00e-01,-6.00e-02,
-1.73700e-01,-2.00e-01,-1.60e-01,
-1.73600e-01,-2.00e-01,-6.00e-02,
-1.73500e-01,-2.00e-01,-1.80e-01,
-1.73400e-01,-2.00e-01,-7.99e-02,
-1.73300e-01,-2.12e-01,-1.40e-01,
-1.73200e-01,-2.00e-01,-7.99e-02,
-1.73100e-01,-2.12e-01,-1.00e-01,
-1.73000e-01,-2.00e-01,-7.99e-02,
-1.72900e-01,-2.08e-01,-6.00e-02,
-1.72800e-01,-2.00e-01,-7.99e-02,
-1.72700e-01,-2.00e-01,-2.00e-02,
-1.72600e-01,-1.96e-01,-1.00e-01,
-1.72500e-01,-2.04e-01,-2.00e-02,
-1.72400e-01,-1.92e-01,-1.20e-01,
-1.72300e-01,-2.00e-01,-6.00e-02,
-1.72200e-01,-1.96e-01,-1.20e-01,
-1.72100e-01,-1.92e-01,-7.99e-02,
-1.72000e-01,-1.92e-01,-7.99e-02,
-1.71900e-01,-1.84e-01,-7.99e-02,
-1.71800e-01,-1.96e-01,-6.00e-02,
-1.71700e-01,-1.80e-01,-6.00e-02,
-1.71600e-01,-1.96e-01,-7.99e-02,
-1.71500e-01,-1.80e-01,-1.00e-01,
-1.71400e-01,-1.92e-01,-7.99e-02,
-1.71300e-01,-1.80e-01,-7.99e-02,
-1.71200e-01,-1.92e-01,-6.00e-02,
-1.71100e-01,-1.84e-01,-2.00e-02,
-1.71000e-01,-1.92e-01,-6.00e-02,
-1.70900e-01,-1.80e-01,-2.00e-02,
-1.70800e-01,-1.84e-01,-6.00e-02,
-1.70700e-01,-1.88e-01,0.00e+00,
-1.70600e-01,-1.80e-01,-7.99e-02,
-1.70500e-01,-1.92e-01,0.00e+00,
-1.70400e-01,-1.76e-01,-1.20e-01,
-1.70300e-01,-1.92e-01,-6.00e-02,
-1.70200e-01,-1.72e-01,-7.99e-02,
-1.70100e-01,-1.80e-01,-1.00e-01,
-1.70000e-01,-1.72e-01,-7.99e-02,
-1.69900e-01,-1.80e-01,-2.00e-01,
-1.69800e-01,-1.80e-01,-7.99e-02,
-1.69700e-01,-1.80e-01,-2.60e-01,
-1.69600e-01,-1.84e-01,-2.00e-02,
-1.69500e-01,-1.80e-01,-2.80e-01,
-1.69400e-01,-1.80e-01,-2.00e-02,
-1.69300e-01,-1.80e-01,-2.60e-01,
-1.69200e-01,-1.80e-01,-2.00e-02,
-1.69100e-01,-1.84e-01,-1.60e-01,
-1.69000e-01,-1.84e-01,-1.00e-01,
-1.68900e-01,-1.80e-01,-2.00e-02,
-1.68800e-01,-1.80e-01,-1.60e-01,
-1.68700e-01,-1.80e-01,6.00e-02,
-1.68600e-01,-1.72e-01,-2.00e-01,
-1.68500e-01,-1.80e-01,1.00e-01,
-1.68400e-01,-1.76e-01,-2.40e-01,
-1.68300e-01,-1.68e-01,1.00e-01,
-1.68200e-01,-1.80e-01,-1.80e-01,
-1.68100e-01,-1.60e-01,6.00e-02,
-1.68000e-01,-1.72e-01,-1.40e-01,
-1.67900e-01,-1.64e-01,-7.99e-02,
-1.67800e-01,-1.64e-01,-6.00e-02,
-1.67700e-01,-1.64e-01,-1.40e-01,
-1.67600e-01,-1.64e-01,0.00e+00,
-1.67500e-01,-1.64e-01,-1.80e-01,
-1.67400e-01,-1.56e-01,2.00e-02,
-1.67300e-01,-1.64e-01,-1.40e-01,
-1.67200e-01,-1.52e-01,2.00e-02,
-1.67100e-01,-1.64e-01,-1.40e-01,
-1.67000e-01,-1.56e-01,2.00e-02,
-1.66900e-01,-1.56e-01,-1.20e-01,
-1.66800e-01,-1.56e-01,2.00e-02,
-1.66700e-01,-1.48e-01,-1.20e-01,
-1.66600e-01,-1.48e-01,0.00e+00,
-1.66500e-01,-1.48e-01,-1.00e-01,
-1.66400e-01,-1.44e-01,-6.00e-02,
-1.66300e-01,-1.48e-01,-7.99e-02,
-1.66200e-01,-1.44e-01,-7.99e-02,
-1.66100e-01,-1.44e-01,-7.99e-02,
-1.66000e-01,-1.32e-01,-1.60e-01,
-1.65900e-01,-1.44e-01,-7.99e-02,
-1.65800e-01,-1.40e-01,-1.80e-01,
-1.65700e-01,-1.44e-01,-6.00e-02,
-1.65600e-01,-1.40e-01,-1.60e-01,
-1.65500e-01,-1.36e-01,-2.00e-02,
-1.65400e-01,-1.40e-01,-1.20e-01,
-1.65300e-01,-1.32e-01,-2.00e-02,
-1.65200e-01,-1.44e-01,-1.20e-01,
-1.65100e-01,-1.32e-01,-7.99e-02,
-1.65000e-01,-1.48e-01,-7.99e-02,
-1.64900e-01,-1.24e-01,-7.99e-02,
-1.64800e-01,-1.40e-01,-6.00e-02,
-1.64700e-01,-1.28e-01,-1.00e-01,
-1.64600e-01,-1.32e-01,-2.00e-02,
-1.64500e-01,-1.24e-01,-1.20e-01,
-1.64400e-01,-1.28e-01,-2.00e-02,
-1.64300e-01,-1.24e-01,-1.00e-01,
-1.64200e-01,-1.24e-01,-2.00e-02,
-1.64100e-01,-1.16e-01,-7.99e-02,
-1.64000e-01,-1.08e-01,-6.00e-02,
-1.63900e-01,-1.16e-01,-7.99e-02,
-1.63800e-01,-1.08e-01,-7.99e-02,
-1.63700e-01,-1.16e-01,-6.00e-02,
-1.63600e-01,-1.00e-01,-7.99e-02,
-1.63500e-01,-1.12e-01,-6.00e-02,
-1.63400e-01,-9.20e-02,-7.99e-02,
-1.63300e-01,-1.12e-01,-6.00e-02,
-1.63200e-01,-9.20e-02,-7.99e-02,
-1.63100e-01,-1.12e-01,-7.99e-02,
-1.63000e-01,-9.20e-02,-6.00e-02,
-1.62900e-01,-1.04e-01,-7.99e-02,
-1.62800e-01,-9.20e-02,0.00e+00,
-1.62700e-01,-8.40e-02,-7.99e-02,
-1.62600e-01,-1.00e-01,2.00e-02,
-1.62500e-01,-7.59e-02,-7.99e-02,
-1.62400e-01,-1.00e-01,-2.00e-02,
-1.62300e-01,-7.20e-02,-1.00e-01,
-1.62200e-01,-9.20e-02,-7.99e-02,
-1.62100e-01,-7.20e-02,-1.20e-01,
-1.62000e-01,-7.99e-02,-1.40e-01,
-1.61900e-01,-7.99e-02,-1.20e-01,
-1.61800e-01,-7.59e-02,-2.20e-01,
-1.61700e-01,-8.40e-02,-7.99e-02,
-1.61600e-01,-7.20e-02,-2.60e-01,
-1.61500e-01,-7.59e-02,-2.00e-02,
-1.61400e-01,-7.59e-02,-2.60e-01,
-1.61300e-01,-7.20e-02,0.00e+00,
-1.61200e-01,-7.59e-02,-2.00e-01,
-1.61100e-01,-7.99e-02,-2.00e-02,
-1.61000e-01,-7.59e-02,-1.60e-01,
-1.60900e-01,-6.80e-02,-1.40e-01,
-1.60800e-01,-7.59e-02,-2.00e-02,
-1.60700e-01,-6.40e-02,-1.80e-01,
-1.60600e-01,-6.80e-02,1.00e-01,
-1.60500e-01,-5.60e-02,-2.00e-01,
-1.60400e-01,-6.00e-02,1.40e-01,
-1.60300e-01,-5.60e-02,-2.00e-01,
-1.60200e-01,-4.40e-02,1.00e-01,
-1.60100e-01,-6.00e-02,-1.80e-01,
-1.60000e-01,-3.20e-02,2.00e-02,
-1.59900e-01,-5.20e-02,-1.20e-01,
-1.59800e-01,-4.00e-02,-1.00e-01,
-1.59700e-01,-4.40e-02,-6.00e-02,
-1.59600e-01,-4.40e-02,-1.40e-01,
-1.59500e-01,-3.60e-02,0.00e+00,
-1.59400e-01,-4.00e-02,-1.80e-01,
-1.59300e-01,-3.20e-02,4.00e-02,
-1.59200e-01,-4.40e-02,-1.40e-01,
-1.59100e-01,-2.80e-02,4.00e-02,
-1.59000e-01,-3.60e-02,-1.40e-01,
-1.58900e-01,-2.80e-02,-2.00e-02,
-1.58800e-01,-2.80e-02,-1.40e-01,
-1.58700e-01,-2.40e-02,-2.00e-02,
-1.58600e-01,-2.40e-02,-1.20e-01,
-1.58500e-01,-2.40e-02,0.00e+00,
-1.58400e-01,-2.40e-02,-6.00e-02,
-1.58300e-01,-2.40e-02,-6.00e-02,
-1.58200e-01,-2.00e-02,-7.99e-02,
-1.58100e-01,-1.60e-02,-1.20e-01,
-1.58000e-01,-1.60e-02,-1.00e-01,
-1.57900e-01,-8.00e-03,-1.60e-01,
-1.57800e-01,-1.60e-02,-6.00e-02,
-1.57700e-01,-8.00e-03,-1.60e-01,
-1.57600e-01,-1.20e-02,-6.00e-02,
-1.57500e-01,-8.00e-03,-1.60e-01,
-1.57400e-01,-4.00e-03,-6.00e-02,
-1.57300e-01,-1.20e-02,-1.60e-01,
-1.57200e-01,0.00e+00,-6.00e-02,
-1.57100e-01,-1.20e-02,-1.20e-01,
-1.57000e-01,0.00e+00,-7.99e-02,
-1.56900e-01,-1.20e-02,-7.99e-02,
-1.56800e-01,4.00e-03,-1.00e-01,
-1.56700e-01,0.00e+00,-6.00e-02,
-1.56600e-01,8.00e-03,-1.00e-01,
-1.56500e-01,0.00e+00,0.00e+00,
-1.56400e-01,1.20e-02,-7.99e-02,
-1.56300e-01,4.00e-03,-2.00e-02,
-1.56200e-01,1.60e-02,-1.00e-01,
-1.56100e-01,2.00e-02,-2.00e-02,
-1.56000e-01,2.00e-02,-1.00e-01,
-1.55900e-01,3.20e-02,-6.00e-02,
-1.55800e-01,1.60e-02,-7.99e-02,
-1.55700e-01,3.20e-02,-6.00e-02,
-1.55600e-01,2.00e-02,-6.00e-02,
-1.55500e-01,4.00e-02,-7.99e-02,
-1.55400e-01,3.20e-02,-2.00e-02,
-1.55300e-01,4.40e-02,-7.99e-02,
-1.55200e-01,2.80e-02,-7.99e-02,
-1.55100e-01,4.00e-02,-1.00e-01,
-1.55000e-01,3.20e-02,-7.99e-02,
-1.54900e-01,4.40e-02,-6.00e-02,
-1.54800e-01,4.00e-02,-7.99e-02,
-1.54700e-01,4.40e-02,-2.00e-02,
-1.54600e-01,5.20e-02,-7.99e-02,
-1.54500e-01,4.40e-02,0.00e+00,
-1.54400e-01,6.40e-02,-7.99e-02,
-1.54300e-01,4.40e-02,-2.00e-02,
-1.54200e-01,6.80e-02,-1.00e-01,
-1.54100e-01,4.80e-02,-7.99e-02,
-1.54000e-01,6.40e-02,-1.00e-01,
-1.53900e-01,6.40e-02,-1.40e-01,
-1.53800e-01,6.00e-02,-7.99e-02,
-1.53700e-01,7.20e-02,-2.20e-01,
-1.53600e-01,6.00e-02,-6.00e-02,
-1.53500e-01,6.80e-02,-2.80e-01,
-1.53400e-01,6.40e-02,0.00e+00,
-1.53300e-01,6.80e-02,-2.60e-01,
-1.53200e-01,6.40e-02,-2.00e-02,
-1.53100e-01,6.40e-02,-2.00e-01,
-1.53000e-01,6.80e-02,-7.99e-02,
-1.52900e-01,6.40e-02,-1.00e-01,
-1.52800e-01,6.80e-02,-1.40e-01,
-1.52700e-01,6.40e-02,4.00e-02,
-1.52600e-01,7.59e-02,-2.00e-01,
-1.52500e-01,7.59e-02,1.20e-01,
-1.52400e-01,7.99e-02,-2.00e-01,
-1.52300e-01,7.99e-02,1.40e-01,
-1.52200e-01,7.59e-02,-2.00e-01,
-1.52100e-01,9.60e-02,6.00e-02,
-1.52000e-01,7.59e-02,-2.00e-01,
-1.51900e-01,1.04e-01,-2.00e-02,
-1.51800e-01,9.60e-02,-1.20e-01,
-1.51700e-01,9.60e-02,-1.20e-01,
-1.51600e-01,9.60e-02,-6.00e-02,
-1.51500e-01,9.60e-02,-1.80e-01,
-1.51400e-01,1.04e-01,2.00e-02,
-1.51300e-01,9.60e-02,-1.60e-01,
-1.51200e-01,1.04e-01,2.00e-02,
-1.51100e-01,9.60e-02,-1.20e-01,
-1.51000e-01,1.04e-01,4.00e-02,
-1.50900e-01,1.04e-01,-1.00e-01,
-1.50800e-01,1.08e-01,2.00e-02,
-1.50700e-01,1.12e-01,-1.20e-01,
-1.50600e-01,1.12e-01,0.00e+00,
-1.50500e-01,1.12e-01,-1.00e-01,
-1.50400e-01,1.12e-01,-6.00e-02,
-1.50300e-01,1.16e-01,-1.00e-01,
-1.50200e-01,1.20e-01,-1.00e-01,
-1.50100e-01,1.20e-01,-1.00e-01,
-1.50000e-01,1.28e-01,-1.20e-01,
-1.49900e-01,1.24e-01,-6.00e-02,
-1.49800e-01,1.32e-01,-1.20e-01,
-1.49700e-01,1.28e-01,-2.00e-02,
-1.49600e-01,1.28e-01,-1.60e-01,
-1.49500e-01,1.24e-01,-6.00e-02,
-1.49400e-01,1.28e-01,-1.80e-01,
-1.49300e-01,1.36e-01,-7.99e-02,
-1.49200e-01,1.28e-01,-1.60e-01,
-1.49100e-01,1.32e-01,-7.99e-02,
-1.49000e-01,1.24e-01,-1.20e-01,
-1.48900e-01,1.36e-01,-6.00e-02,
-1.48800e-01,1.28e-01,-6.00e-02,
-1.48700e-01,1.36e-01,-1.00e-01,
-1.48600e-01,1.32e-01,-6.00e-02,
-1.48500e-01,1.36e-01,-1.00e-01,
-1.48400e-01,1.36e-01,-2.00e-02,
-1.48300e-01,1.36e-01,-1.00e-01,
-1.48200e-01,1.36e-01,-2.00e-02,
-1.48100e-01,1.44e-01,-1.00e-01,
-1.48000e-01,1.48e-01,-2.00e-02,
-1.47900e-01,1.48e-01,-6.00e-02,
-1.47800e-01,1.56e-01,-6.00e-02,
-1.47700e-01,1.44e-01,-7.99e-02,
-1.47600e-01,1.56e-01,-7.99e-02,
-1.47500e-01,1.48e-01,-6.00e-02,
-1.47400e-01,1.64e-01,-1.00e-01,
-1.47300e-01,1.48e-01,-7.99e-02,
-1.47200e-01,1.60e-01,-7.99e-02,
-1.47100e-01,1.56e-01,-7.99e-02,
-1.47000e-01,1.64e-01,-7.99e-02,
-1.46900e-01,1.52e-01,-6.00e-02,
-1.46800e-01,1.60e-01,0.00e+00,
-1.46700e-01,1.56e-01,-6.00e-02,
-1.46600e-01,1.56e-01,0.00e+00,
-1.46500e-01,1.76e-01,-6.00e-02,
-1.46400e-01,1.56e-01,0.00e+00,
-1.46300e-01,1.80e-01,-1.20e-01,
-1.46200e-01,1.56e-01,-6.00e-02,
-1.46100e-01,1.88e-01,-1.40e-01,
-1.46000e-01,1.68e-01,-1.20e-01,
-1.45900e-01,1.72e-01,-1.20e-01,
-1.45800e-01,1.72e-01,-2.00e-01,
-1.45700e-01,1.68e-01,-7.99e-02,
-1.45600e-01,1.76e-01,-2.40e-01,
-1.45500e-01,1.72e-01,0.00e+00,
